"","Subject","Treatment","Sex","Gonad","Scorer","SniffAnoDur","SniffHeadDur","DigDur","ActiveHDur","InactiveDur","GroomDur","AvoidDur","SubDur","DefenseDur","OpenAggDur","RitAggDur","ActiveVDur","ApproachDur","StereoDur","DomDur","SniffBodyDur","InactiveTogetherDur","FollowDur","StretchEv","SniffAnoEv","SniffHeadEv","DigEv","ActiveHEv","InactiveEv","GroomEv","AvoidEv","AttackDelEv","SubEv","AttackRecEv","DefenseEv","OpenAggEv","RitAggEv","ActiveVEv","ApproachEv","StereoEv","DomEv","SniffBodyEv","InactiveTogetherEv","FollowEv","TotalActivityOccur","TotalActivityDuration","TotalSocialOccur","TotalSocialDuration","AgonisticDeliveredOccur","AgonisticDeliveredDuration","AgonisticReceivedOccur","AgonisticReceivedDuration","AgonisticTotalOccur","AgonisticTotalDuration","DominanceScoreOccur","DominanceScoreDuration","SocialInvestigationOccur","SocialInvestigationDuration","NonSocialOccur","NonSocialDuration","NonSocialLocomotorOccur","NonSocialLocomotorDuration","InactiveNonSocialOccur","InactiveNonSocialDuration","TransAgonisticTotalDuration","TransAgonisticTotalOccur","TransAgonisticDeliveredDuration","TransAgonisticDeliveredOccur","TransAgonisticReceivedDuration","TransAgonisticReceivedOccur","TransNonSocialDuration","TransNonSocialOccur","TransInactiveNonSocialDuration","TransInactiveNonSocialOccur","TransFollowDur","TransFollowEv","TransDomEv","TransAttackDel","TransAttackRec","TransAvoidDur","TransAvoidEv","TransSubDur","TransSubEv","TransRitAggDur","TransRitAggEv","TransDefenseDur","TransDefenseEv","TransInactiveTogetherDur","TransInactiveTogetherEv","TransSniffHeadEv","TransStretchEv","TransDigDur","TransDigEv","TransInactiveDur","TransInactiveEv"
"317"," E3-01","T","M","GDX"," Colin",61688,98496,0,190646,1224,357971,0,310815,0,0,0,222055,0,0,70573,317023,169509,0,0,28,19,0,124,1,40,0,0,21,0,0,0,0,59,0,0,15,82,12,0,348,1271296,177,1028104,15,70573,21,310815,36,381388,-6,-240242,129,477207,224,771896,183,412701,41,359195,12.8515751306208,3.61091791264422,11.1644170836979,2.77258872223978,12.6469563762021,3.09104245335832,13.5566064004166,5.41610040220442,12.7916234794907,3.73766961828337,0,0,2.77258872223978,0,0,0,0,12.6469563762021,3.09104245335832,0,0,0,0,12.0406672011125,2.56494935746154,2.99573227355399,0,0,0,7.11069612297883,0.693147180559945
"318"," E3-02","T","M","REP"," Colin",111959,245003,14534,295276,0,318688,0,21881,0,0,21726,410001,0,0,81912,270245,1727,2547,0,45,105,7,237,0,77,0,16,4,1,0,0,6,118,0,0,32,128,2,1,700,1475084,340,757000,49,84459,5,21881,54,106340,44,62578,278,627207,439,1038499,362,719811,77,318688,11.5744061908132,4.00733318523247,11.3440333284879,3.91202300542815,9.99341966003674,1.79175946922805,13.8532879222983,6.08677472691231,12.6719709845917,4.35670882668959,7.84306401669205,0.693147180559945,3.49650756146648,2.83321334405622,0.693147180559945,0,0,9.99341966003674,1.6094379124341,9.98631100573524,1.94591014905531,0,0,7.454719949364,1.09861228866811,4.66343909411207,0,9.58431481299298,2.07944154167984,0,0
"319"," E3-03","T","M","SHAM"," Colin",238846,25850,0,16719,23180,197243,0,167724,0,0,0,1670,0,0,7826,317503,802646,0,0,25,3,0,11,1,13,0,0,14,0,0,0,0,1,0,0,1,38,35,0,93,776138,116,1560395,1,7826,14,167724,15,175550,-13,-159898,66,582199,26,238812,12,18389,14,220423,12.0756848779632,2.77258872223978,8.96533457380484,0.693147180559945,12.0300810124311,2.70805020110221,12.3834360978798,3.29583686600433,12.3033082432545,2.70805020110221,0,0,0.693147180559945,0,0,0,0,12.0300810124311,2.70805020110221,0,0,0,0,13.5956702947814,3.58351893845611,1.38629436111989,0,0,0,10.0510882566017,0.693147180559945
"320"," E3-05","T","M","GDX"," Colin",18000,448525,0,345991,6160,314306,0,12436,944,6063,35302,246101,0,967,53863,307768,0,3574,0,14,141,0,227,3,65,0,3,3,0,2,1,7,121,0,1,18,132,0,2,672,1479534,323,886475,23,57437,5,13380,28,70817,18,44057,287,774293,417,913525,348,592092,68,320466,11.1678684846571,3.36729582998647,10.9584613841744,3.17805383034795,9.50159106930499,1.79175946922805,13.7250671163547,6.03548143252476,12.6775345859231,4.23410650459726,8.18172045512811,1.09861228866811,2.94443897916644,1.38629436111989,0,0,0,9.42843117965374,1.38629436111989,10.471723225146,2.07944154167984,6.85118492749374,1.09861228866811,0,0,4.95582705760126,0,0,0,8.72599438101457,1.38629436111989
"321"," E3-07","T","M","SHAM"," Colin",195198,143146,0,389392,0,87531,0,14612,0,0,20455,298669,0,507,78295,570541,0,1654,0,86,56,0,290,0,18,0,27,5,1,0,0,4,137,0,1,18,231,0,3,859,1712469,431,1023901,48,79949,6,14612,54,94561,42,65337,373,908885,446,776099,427,688061,18,87531,11.4570109830085,4.00733318523247,11.2891567182621,3.89182029811063,9.58966682247465,1.94591014905531,13.5620366568422,6.10255859461357,11.3797597197743,2.94443897916644,7.41155628781116,1.38629436111989,2.94443897916644,3.3322045101752,0.693147180559945,0,0,9.58966682247465,1.79175946922805,9.92603151697102,1.6094379124341,0,0,0,0,4.04305126783455,0,0,0,0,0
"322"," E3-08","T","F","GDX"," Colin",152155,238827,0,124451,2315,170909,0,71573,0,0,33226,210126,0,0,116397,657174,17823,5024,0,79,66,0,141,2,20,0,0,11,0,0,0,1,84,0,0,21,168,6,8,579,1608953,360,1292199,29,121421,11,71573,40,192994,18,49848,313,1048156,247,507801,225,334577,22,173224,12.1704195608157,3.71357206670431,11.7070273602997,3.40119738166216,11.17848715851,2.484906649788,13.1378468868034,5.51342874616498,12.0623466064956,3.13549421592915,8.52218073292728,2.19722457733622,3.09104245335832,0,0,0,0,11.17848715851,2.484906649788,10.4111180774056,0.693147180559945,0,0,9.78830114272701,1.94591014905531,4.20469261939097,0,0,0,7.74759683869289,1.09861228866811
"323"," E31-03F","C","F","SHAM"," anthony",115797,106724,0,381622,129368,33715,0,118065,0,0,0,80291,0,0,237586,488543,107484,0,0,25,19,0,74,10,6,0,0,11,0,0,0,0,16,0,0,24,64,1,0,233,1528628,144,1174199,24,237586,11,118065,35,355651,13,119521,108,711064,106,624996,90,461913,16,163083,12.7817080036521,3.58351893845611,12.3782891511691,3.2188758248682,11.6789990691194,2.484906649788,13.345502128707,4.67282883446191,12.0020206844715,2.83321334405622,0,0,3.2188758248682,0,0,0,0,11.6789990691194,2.484906649788,0,0,0,0,11.5851065819302,0.693147180559945,2.99573227355399,0,0,0,11.7704240651147,2.39789527279837
"324"," E31-02F","C","F","GDX"," anthony",106180,212785,0,356756,86651,245561,0,88179,0,0,0,112881,0,0,279389,273527,37541,0,0,23,25,0,89,6,21,0,0,7,0,0,0,0,28,0,0,22,45,3,0,239,1429697,125,997601,22,279389,7,88179,29,367568,15,191210,93,592492,144,801849,117,469637,27,332212,12.8146663351133,3.40119738166216,12.5403639341838,3.13549421592915,11.3871354589119,2.07944154167984,13.594676836937,4.97673374242057,12.713531608448,3.3322045101752,0,0,3.13549421592915,0,0,0,0,11.3871354589119,2.07944154167984,0,0,0,0,10.5332155852264,1.38629436111989,3.25809653802148,0,0,0,11.3696553762392,1.94591014905531
"325"," E31-03F","C","F","SHAM"," Colin",206871,197959,0,134968,0,34138,69,268447,0,0,601,44096,0,0,135160,580281,178797,18613,0,128,99,0,160,0,21,1,0,41,0,0,0,1,24,0,0,29,272,42,21,776,1587065,634,1586798,50,153773,42,268516,92,422289,8,-114743,499,985111,205,213202,184,179064,21,34138,12.9534475607932,4.53259949315326,11.9432392710478,3.93182563272433,12.5006695056381,3.76120011569356,12.2700000424694,5.32787616878958,10.4381957047654,3.09104245335832,9.83166926474566,3.09104245335832,3.40119738166216,0,0,4.24849524204936,0.693147180559945,12.500412505646,3.73766961828337,6.40025744530882,0.693147180559945,0,0,12.0940119559767,3.76120011569356,4.60517018598809,0,0,0,0,0
"326"," E31-04M","C","M","GDX"," Colin",210483,175466,0,97253,41758,352116,0,153899,0,0,17926,51160,0,0,251882,258756,171435,17866,0,68,51,0,91,10,58,0,23,13,0,0,0,1,18,0,0,30,100,28,13,408,1234691,327,1257713,66,269748,13,153899,79,423647,53,115849,219,644705,177,542287,109,148413,68,393874,12.9566582007374,4.38202663467388,12.5052471759773,4.20469261939097,11.944058319827,2.63905732961526,13.2035525046109,5.18178355029209,12.8837888790596,4.23410650459726,9.79071071493317,2.63905732961526,3.43398720448515,3.17805383034795,0,0,0,11.944058319827,2.63905732961526,9.79406323525484,0.693147180559945,0,0,12.0519652980974,3.36729582998647,3.95124371858143,0,0,0,10.6396702759096,2.39789527279837
"327"," E31-06M","C","M","REP"," Colin",76209,154619,0,82929,4225,247059,0,179794,0,0,0,55441,0,1061,532884,271017,181096,13374,0,37,52,0,92,2,55,0,1,14,0,0,0,0,23,0,1,55,119,22,9,403,1367328,309,1408993,65,546258,14,179794,79,726052,51,366464,208,501845,173,390715,115,138370,57,251284,13.4953782938972,4.38202663467388,13.2108485012287,4.18965474202643,12.0995725919567,2.70805020110221,12.8757362323418,5.15905529921453,12.4343430321362,4.06044301054642,9.50114257176421,2.30258509299405,4.02535169073515,0.693147180559945,0,0,0,12.0995725919567,2.70805020110221,0,0,0,0,12.1067880783008,3.13549421592915,3.97029191355212,0,0,0,8.349011198176,1.09861228866811
"328"," E32-01M","C","M","GDX"," Colin",52206,227656,48254,156584,5411,275392,0,75643,0,949,13904,132031,840,0,401373,248495,151835,3865,0,26,62,3,126,3,63,0,9,10,0,0,1,5,49,1,0,47,100,20,3,442,1361800,284,1176766,59,405238,10,75643,69,480881,49,329595,189,529197,244,617672,178,336869,66,280803,13.0833771967462,4.24849524204936,12.9122322954911,4.0943445622221,11.2337934034472,2.39789527279837,13.3337144701896,5.50125821054473,12.5454121960466,4.20469261939097,8.25997565976828,1.38629436111989,3.87120101090789,2.30258509299405,0,0,0,11.2337934034472,2.39789527279837,9.54000376666806,1.79175946922805,0,0,11.9305562699773,3.04452243772342,4.14313472639153,0,10.7842547283412,1.38629436111989,8.59637398929068,1.38629436111989
"329"," E32-02M","C","M","GDX"," Colin",91128,135518,0,128964,1464,383954,0,161908,0,0,0,207700,0,1634,0,206103,479131,2496,0,34,30,0,128,1,69,0,0,21,0,0,0,0,60,0,1,0,85,48,2,361,935451,220,1076284,2,2496,21,161908,23,164404,-19,-159412,149,432749,259,723716,188,336664,70,385418,12.010088174767,3.17805383034795,7.82284529027977,1.09861228866811,11.994789727991,3.09104245335832,13.4921557109749,5.56068163101553,12.8620863331764,4.26267987704132,7.82284529027977,1.09861228866811,0,0,0,0,0,11.994789727991,3.09104245335832,0,0,0,0,13.0797314125422,3.89182029811063,3.43398720448515,0,0,0,7.28961052145117,0.693147180559945
"330"," E32-04F","C","F","GDX"," Colin",61106,205235,0,73324,840,305536,0,391005,0,0,0,25472,0,0,135314,387585,211863,2720,0,37,87,0,88,1,37,0,0,10,0,0,0,0,9,0,0,30,146,11,3,410,1281761,324,1394828,33,138034,10,391005,43,529039,23,-252971,270,653926,135,405172,97,98796,38,306376,13.1788193223485,3.78418963391826,11.8352625551708,3.52636052461616,12.8764781841183,2.39789527279837,12.9120694153754,4.91265488573605,12.6325716487569,3.66356164612965,7.90875473878325,1.38629436111989,3.43398720448515,0,0,0,0,12.8764781841183,2.39789527279837,0,0,0,0,12.263699838365,2.484906649788,4.47733681447821,0,0,0,6.73459165997295,0.693147180559945
"331"," E32-05F","C","F","GDX"," Colin",226953,176554,0,174762,0,200293,0,329328,0,0,0,99748,0,0,58618,485937,29443,18364,0,134,85,0,176,0,56,0,0,57,0,0,0,0,48,0,0,20,230,9,23,773,1570264,558,1325197,43,76982,57,329328,100,406310,-14,-252346,449,889444,280,474803,224,274510,56,200293,12.9148741552003,4.61512051684126,11.2513398972397,3.78418963391826,12.7048125300806,4.06044301054642,13.070657366282,5.63835466933375,12.2075415661378,4.04305126783455,9.81820195825377,3.17805383034795,3.04452243772342,0,0,0,0,12.7048125300806,4.06044301054642,0,0,0,0,10.2902454331786,2.30258509299405,4.45434729625351,0,0,0,0,0
"332"," E32-06F","C","F","SHAM"," Colin",128529,151745,0,189152,0,287319,2318,60203,0,0,0,315102,0,512,100411,502430,50374,11905,0,79,81,0,201,0,51,2,0,14,0,0,0,0,85,0,1,16,200,16,14,693,1462307,422,1007915,30,112316,16,62521,46,174837,14,49795,360,782704,338,792085,286,504254,51,287319,12.0716151098819,3.85014760171006,11.6290805095012,3.43398720448515,11.043273773787,2.83321334405622,13.5824252507601,5.82600010738045,12.5683518561887,3.95124371858143,9.38479775371334,2.70805020110221,2.83321334405622,0,0,7.74889133725553,1.09861228866811,11.0054940742723,2.70805020110221,0,0,0,0,10.827250299249,2.83321334405622,4.40671924726425,0,0,0,0,0
"333"," E33-01F","C","F","SHAM"," Colin",30054,316369,0,165646,0,165623,0,66984,0,0,0,122272,0,0,316284,362998,251981,1789,0,26,86,0,144,0,47,0,0,9,0,0,0,0,49,0,0,31,125,40,2,472,1382396,319,1346459,33,318073,9,66984,42,385057,24,251089,237,709421,240,453541,193,287918,47,165623,12.8611492512741,3.76120011569356,12.6700393390934,3.52636052461616,11.1122239927111,2.30258509299405,13.0248431572589,5.48479693349065,12.0174754379685,3.87120101090789,7.4899708988348,1.09861228866811,3.46573590279973,0,0,0,0,11.1122239927111,2.30258509299405,0,0,0,0,12.437112935371,3.71357206670431,4.46590811865458,0,0,0,0,0
"334"," E33-02F","C","F","SHAM"," Colin",166375,101179,0,246102,1540,313019,0,136785,0,0,0,187040,0,1758,183472,320753,116829,25148,0,94,56,0,219,2,80,0,0,12,0,0,0,0,79,0,1,47,173,24,29,710,1368612,435,1050541,76,208620,12,136785,88,345405,64,71835,323,588307,381,749459,298,433142,82,314559,12.7524758157077,4.48863636973214,12.2482744876227,4.34380542185368,11.8261729397523,2.56494935746154,13.527108226188,5.94542060860658,12.6589301159409,4.4188406077966,10.132573413306,3.40119738166216,3.87120101090789,0,0,0,0,11.8261729397523,2.56494935746154,0,0,0,0,11.6684751657112,3.2188758248682,4.04305126783455,0,0,0,7.34018683532012,1.09861228866811
"335"," E33-04M","C","M","SHAM"," Colin",191802,198225,0,160215,4637,82177,0,58609,0,0,0,132125,0,0,330805,524090,110498,6817,0,98,83,0,183,4,38,0,3,10,0,0,0,0,56,0,0,76,211,20,6,726,1602688,507,1420846,85,337622,10,58609,95,396231,75,279013,392,914117,281,379154,239,292340,42,86814,12.8897551772743,4.56434819146784,12.7296851673454,4.45434729625351,10.9786606094705,2.39789527279837,12.845700371435,5.64190707093811,11.3715346967782,3.76120011569356,8.82732145269785,1.94591014905531,4.34380542185368,1.38629436111989,0,0,0,10.9786606094705,2.39789527279837,0,0,0,0,11.6127617501252,3.04452243772342,4.43081679884331,0,0,0,8.44203851781548,1.6094379124341
"336"," E33-05M","C","M","GDX"," Colin",189559,281064,0,128023,0,43934,0,220595,0,0,0,49768,0,0,151777,591406,138244,5630,0,125,106,0,149,0,17,0,0,23,0,0,0,0,29,0,0,36,242,20,9,719,1617822,561,1578275,45,157407,23,220595,68,378002,22,-63188,473,1062029,195,221725,178,177791,17,43934,12.8426574110782,4.23410650459726,11.9665964395951,3.8286413964891,12.3040882532709,3.17805383034795,12.3091976643258,5.27811465923052,10.6904665479299,2.89037175789616,8.63604232525462,2.30258509299405,3.61091791264422,0,0,0,0,12.3040882532709,3.17805383034795,0,0,0,0,11.8367827523653,3.04452243772342,4.67282883446191,0,0,0,0,0
"337"," E33-06M","C","M","SHAM"," Colin",234568,269225,778,160649,0,50467,0,12678,0,0,0,241599,0,694,247873,544649,20925,15895,0,126,109,1,204,0,23,0,0,2,0,0,0,0,85,0,1,40,247,9,14,829,1728608,547,1345813,54,263768,2,12678,56,276446,52,251090,482,1048442,314,454187,290,403026,23,50467,12.5297743998352,4.04305126783455,12.4828289990925,4.00733318523247,9.44770236052795,1.09861228866811,13.0262664882253,5.75257263882563,10.8290947510476,3.17805383034795,9.67382278423165,2.70805020110221,3.71357206670431,0,0,0,0,9.44770236052795,1.09861228866811,0,0,0,0,9.94874768394099,2.30258509299405,4.70048036579242,0,6.65801104587075,0.693147180559945,0,0
"338"," E34-03F","C","F","REP"," Anthony",77895,35715,0,432642,37514,232175,0,96202,0,0,0,661870,0,0,7121,216509,0,0,0,15,6,0,113,5,17,0,0,9,0,0,0,0,70,0,0,2,45,0,0,260,1527954,77,433442,2,7121,9,96202,11,103323,-7,-89081,66,330119,205,1364201,183,1094512,22,269689,11.5456249611332,2.484906649788,8.87094386383772,1.09861228866811,11.4742158211987,2.30258509299405,14.1260802002624,5.32787616878958,12.5050284302053,3.13549421592915,0,0,1.09861228866811,0,0,0,0,11.4742158211987,2.30258509299405,0,0,0,0,0,0,1.94591014905531,0,0,0,10.5324961319798,1.79175946922805
"339"," E34-01F","C","F","REP"," Colin",146922,177804,0,150626,998,213649,0,156414,0,0,4461,125572,0,0,111364,609817,100957,1416,0,94,87,0,176,1,45,0,0,24,0,0,0,2,44,0,0,39,236,20,3,705,1484396,505,1309155,42,112780,24,156414,66,269194,18,-43634,417,934543,266,490845,220,276198,46,214647,12.503191303029,4.20469261939097,11.6332031641422,3.76120011569356,11.9602680104229,3.2188758248682,13.1038857119584,5.58724865840025,12.2767547561157,3.85014760171006,7.25629723969068,1.38629436111989,3.68887945411394,0,0,0,0,11.9602680104229,3.2188758248682,8.40335237499248,1.09861228866811,0,0,11.5224598677531,3.04452243772342,4.47733681447821,0,0,0,6.90675477864855,0.693147180559945
"340"," E34-02F","C","F","SHAM"," Colin",183611,340222,504,166255,1116,243052,0,16561,0,0,0,77101,0,0,182791,455591,107608,25588,0,96,96,1,161,1,43,0,0,10,0,0,0,0,31,0,0,29,201,16,20,645,1448224,468,1311972,49,208379,10,16561,59,224940,39,191818,393,979424,237,488028,193,243860,44,244168,12.3235934245781,4.0943445622221,12.2471186149662,3.91202300542815,9.71486619359364,2.39789527279837,13.0981301092991,5.47227067367148,12.4056158874736,3.80666248977032,10.1499178506255,3.04452243772342,3.40119738166216,0,0,0,0,9.71486619359364,2.39789527279837,0,0,0,0,11.5862595663346,2.83321334405622,4.57471097850338,0,6.22455842927536,0.693147180559945,7.0184017990692,0.693147180559945
"341"," E34-04F","C","F","GDX"," Colin",199493,178911,0,156166,1902,130744,0,10521,0,0,0,146947,0,0,330150,543365,81158,20643,0,111,91,0,174,1,63,0,0,3,0,0,0,0,64,0,0,84,230,26,14,771,1586196,559,1364241,98,350793,3,10521,101,361314,95,340272,432,921769,302,435759,238,303113,64,132646,12.797505433019,4.62497281328427,12.7679544355711,4.59511985013459,9.26122358229075,1.38629436111989,12.9848469120576,5.71373280550937,11.7954467434036,4.17438726989564,9.93517999926862,2.70805020110221,4.44265125649032,0,0,0,0,9.26122358229075,1.38629436111989,0,0,0,0,11.3041654725233,3.29583686600433,4.52178857704904,0,0,0,7.55118686729615,0.693147180559945
"342"," E34-05M","C","M","REP"," Colin",214809,188221,1252,161341,33622,91240,0,74905,0,0,23995,108091,0,0,310523,427418,150230,14353,0,139,63,1,156,12,28,0,17,20,0,0,0,4,39,0,0,52,199,25,17,707,1524908,536,1404454,86,324876,20,74905,106,399781,66,249971,401,830448,236,395546,196,270684,40,124862,12.8986746775236,4.67282883446191,12.6912019281388,4.46590811865458,11.223989273106,3.04452243772342,12.8880248960446,5.46806014113513,11.7349724152372,3.71357206670431,9.57178392799002,2.89037175789616,3.97029191355212,2.89037175789616,0,0,0,11.223989273106,3.04452243772342,10.085642428773,1.6094379124341,0,0,11.9199293884944,3.25809653802148,4.15888308335967,0,7.13329595489607,0.693147180559945,10.4229656355813,2.56494935746154
"343"," E34-07M","C","M","REP"," Colin",76159,215161,0,106256,27851,213923,0,220320,0,1356,31516,46447,0,0,309028,267419,280312,4252,1,41,65,0,98,10,45,0,21,22,0,0,1,8,23,0,0,50,120,48,5,455,1277914,382,1405523,76,313280,22,220320,98,533600,54,92960,227,558739,176,394477,121,152703,55,241774,13.1874036476448,4.59511985013459,12.6548558303519,4.34380542185368,12.3028408528048,3.13549421592915,12.8853186509196,5.17614973257383,12.3957628205852,4.02535169073515,8.35537989525363,1.79175946922805,3.93182563272433,3.09104245335832,0,0,0,12.3028408528048,3.13549421592915,10.3582823617772,2.19722457733622,0,0,12.5436621149572,3.89182029811063,4.18965474202643,0.693147180559945,0,0,10.2346600560624,2.39789527279837
"344"," E35-02F","C","F","GDX"," Anthony",33730,444883,1599,306436,43118,156874,0,74203,0,0,0,305904,0,0,242098,189843,0,0,0,12,47,1,94,3,28,0,0,10,0,0,0,0,45,0,0,23,41,0,0,273,1598696,133,984757,23,242098,10,74203,33,316301,13,167895,100,668456,171,813931,140,613939,31,199992,12.6644527323847,3.52636052461616,12.397102012393,3.17805383034795,11.2145733360583,2.39789527279837,13.6096321034116,5.14749447681345,12.2060376449177,3.46573590279973,0,0,3.17805383034795,0,0,0,0,11.2145733360583,2.39789527279837,0,0,0,0,0,0,3.87120101090789,0,7.37775890822787,0.693147180559945,10.6717190142193,1.38629436111989
"345"," E35-01F","C","F","GDX"," Colin",179356,75064,0,178484,0,415975,0,140171,0,0,444,154196,0,971,6294,425351,216663,7031,0,73,52,0,217,0,104,0,0,18,0,0,0,1,79,0,1,6,196,25,7,650,1167362,378,1050374,13,13325,18,140171,31,153496,-5,-126846,321,679771,401,749626,296,332680,104,415975,11.9414363018445,3.46573590279973,9.49747229312248,2.63905732961526,11.8506255189437,2.94443897916644,13.5273310284679,5.99645208861902,12.9383828452714,4.65396035015752,8.85822643936501,2.07944154167984,1.94591014905531,0,0,0,0,11.8506255189437,2.94443897916644,6.09807428216624,0.693147180559945,0,0,12.2861030454357,3.25809653802148,3.97029191355212,0,0,0,0,0
"346"," E35-05M","C","M","REP"," Colin",113474,261655,0,213475,52376,445846,0,900,0,54299,141438,144498,0,0,143582,127706,92039,8712,2,39,70,0,181,10,82,0,144,1,0,0,11,24,69,0,0,22,69,24,10,642,1209739,416,943805,176,152294,1,900,177,153194,175,151394,180,502835,342,856195,250,357973,92,498222,11.9394668986803,5.18178355029209,11.9335747084034,5.17614973257383,6.80350525760834,0.693147180559945,13.6602546008764,5.83773044716594,13.1188030469429,4.53259949315326,9.07257144223129,2.39789527279837,3.13549421592915,4.97673374242057,0,0,0,6.80350525760834,0.693147180559945,11.8596238077107,3.2188758248682,0,0,11.4299785441493,3.2188758248682,4.26267987704132,1.09861228866811,0,0,10.8662228426529,2.39789527279837
"347"," E35-06M","C","M","GDX"," Colin",209695,108048,0,156816,13691,123543,0,248806,717,0,0,75634,0,0,279723,291685,276678,14964,0,100,54,0,168,6,56,0,0,40,1,1,0,0,33,0,0,42,153,49,16,608,1386088,456,1430316,58,294687,42,249523,100,544210,16,45164,307,609428,263,369684,201,232450,62,137234,13.2070923182839,4.61512051684126,12.5936724485211,4.07753744390572,12.4273103819323,3.76120011569356,12.8204065706637,5.57594910314632,11.8294500637817,4.14313472639153,9.6134694202868,2.83321334405622,3.76120011569356,0,0.693147180559945,0,0,12.4244327744996,3.71357206670431,0,0,6.57646956904822,0.693147180559945,12.5306132684243,3.91202300542815,4.00733318523247,0,0,0,9.52456699965008,1.94591014905531
"348"," E36-01F","T","F","GDX"," anthony",4881,252874,17175,409405,50917,313106,0,8100,0,0,0,274617,0,0,255035,211656,0,0,0,2,38,1,98,6,25,0,0,4,0,0,0,0,41,0,0,22,36,0,0,242,1433743,102,732546,22,255035,4,8100,26,263135,18,246935,76,469411,171,1065220,140,701197,31,364023,12.4804262877706,3.29583686600433,12.4491599906467,3.13549421592915,8.99974278983049,1.6094379124341,13.8786928473352,5.14749447681345,12.8049750785113,3.46573590279973,0,0,3.13549421592915,0,0,0,0,8.99974278983049,1.6094379124341,0,0,0,0,0,0,3.66356164612965,0,9.75126833955862,0.693147180559945,10.8379717746022,1.94591014905531
"349"," E36-03F","T","F","GDX"," anthony",133561,238551,0,367132,21752,147601,0,57787,0,0,0,189653,0,1720,155949,484803,0,0,0,37,27,0,102,2,13,0,0,11,0,0,0,0,46,0,1,16,66,0,0,306,1629156,157,1070651,16,155949,11,57787,27,213736,5,98162,130,856915,164,727858,148,556785,15,169353,12.272501566236,3.3322045101752,11.9572907220359,2.83321334405622,10.9645364206493,2.484906649788,13.4978626271015,5.10594547390058,12.0397464776894,2.77258872223978,0,0,2.83321334405622,0,0,0,0,10.9645364206493,2.484906649788,0,0,0,0,0,0,3.3322045101752,0,0,0,9.9875069580397,1.09861228866811
"350"," E36-02F","T","F","SHAM"," Colin",47820,505403,577,136548,865,104424,0,17963,0,0,1525,227618,0,0,406934,331812,13847,4664,0,43,150,1,154,1,40,0,1,7,0,0,0,1,67,0,0,66,198,8,7,695,1680864,481,1329968,74,411598,7,17963,81,429561,67,393635,391,885035,263,470032,222,364743,41,105289,12.9705213638883,4.40671924726425,12.9278048533958,4.31748811353631,9.79612503420763,2.07944154167984,13.0605581839874,5.57594910314632,11.5644737268508,3.73766961828337,8.44784311328144,2.07944154167984,4.20469261939097,0.693147180559945,0,0,0,9.79612503420763,2.07944154167984,7.3304052118444,0.693147180559945,0,0,9.53589609685605,2.19722457733622,5.01727983681492,0,6.35957386867238,0.693147180559945,6.76388490856244,0.693147180559945
"351"," E36-03F","T","F","GDX"," Colin",273361,244865,0,236514,0,62087,0,78615,0,0,0,150105,2002,0,169280,523090,33145,26936,0,175,98,0,262,0,48,0,0,28,0,0,0,0,72,1,0,68,297,10,27,1028,1704768,704,1351294,95,196216,28,78615,123,274831,67,117601,571,1043318,382,448706,334,386619,48,62087,12.5239152808768,4.82028156560504,12.1869764686391,4.56434819146784,11.2723305200423,3.36729582998647,13.0141253924664,5.94803498918065,11.036308012534,3.89182029811063,10.2012560851889,3.3322045101752,4.23410650459726,0,0,0,0,11.2723305200423,3.36729582998647,0,0,0,0,10.4086773246835,2.39789527279837,4.59511985013459,0,0,0,0,0
"352"," E36-06M","T","M","REP"," Colin",149873,225289,0,87211,1525,121470,0,134589,0,0,742,56903,0,0,368751,386450,236682,30515,0,75,80,0,98,2,39,0,2,6,0,0,0,1,26,0,0,63,178,26,25,554,1440323,456,1532891,90,399266,6,134589,96,533855,84,264677,333,761612,165,267109,124,144114,41,122995,13.1878814186554,4.57471097850338,12.897385645008,4.51085950651685,11.8099883992278,1.94591014905531,12.4954158375586,5.11198778835654,11.7199071135006,3.73766961828337,10.3260064152101,3.25809653802148,4.15888308335967,1.09861228866811,0,0,0,11.8099883992278,1.94591014905531,6.61069604471776,0.693147180559945,0,0,12.3744769720525,3.29583686600433,4.39444915467244,0,0,0,7.3304052118444,1.09861228866811
"353"," E38-01F","T","F","REP"," Colin",95110,189563,0,95886,0,495078,0,72568,0,0,0,175024,1187,0,266085,320099,80052,9348,0,53,76,0,112,0,54,0,0,4,0,0,0,0,45,1,0,45,146,22,9,491,1224870,356,1034012,54,275433,4,72568,58,348001,50,202865,276,605959,211,765988,157,270910,54,495078,12.7599635058665,4.07753744390572,12.5261033144467,4.00733318523247,11.1922931123784,1.6094379124341,13.5489230883063,5.35658627467201,13.1124726247763,4.00733318523247,9.14302466469132,2.30258509299405,3.8286413964891,0,0,0,0,11.1922931123784,1.6094379124341,0,0,0,0,11.2904441942998,3.13549421592915,4.34380542185368,0,0,0,0,0
